recipient,amount
VymDdiepH77edNcNcKBKtRUb3gbQPtPyGh5NLcWaynj,3609626016728039
D8izqaR979Fc2amDoGHmYqEugjckEi1RQL1Y1JKyHUwX,70545973032353
AuDAC2Rtd7ykE6Zbtg1Hib8LnJKWML4579AY481JGYaG,38593861331107
JD6R8sK3cu7tphNMyhzxSGnSf9DcFUacXBgqycvGAjai,70338658236581
DSRVcc1f4AcCLYqo9BsdERwATAmLXaRYA3Ya3PPjHe8J,121927230685615
7Y85mmqVQFGj87wAKpKwQGrKpMNN6vfPbAXCaaHpUREA,1289486545990
AGGySGq5iQAS1gZNx4fy7zGt1PCjSuyaBZLiab8PyYCC,69123408943898
3XYpu62U669RoyiPwYykJfJZdkuo2dF3X6p4BBMFD7JH,60820312912319
Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,6805688787882059
A7s4UzoRLGvkwh7sapXSbpMvypZZkv5vjiEBf4YFmTb2,69969306072396
wpd8e4dzFVnCQY3jPuB9J7pKYQd6Mstz5tjWzF97Kxb,60693751166098
E3uWZFRYyKuC78U1FaGNEvxKgbBshRmuTRQbWhe9eSFW,70644829841496
4QPDHzck5VbGf2cxNM3KNTw1beryrUxb8TTvjgjovX4B,69802336654839
AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD,2083334279438320
GhuhvJcGcS4USKAt4JQsiYyZvcAj1MNzBhRiqR87wNv8,69909972687996
UUcsYKGXbrecWLTNn4LK1N21Px1Ra5c3VsFJzAtzZPk,69997595223762
scb1ZM4YVbg8PjGfoAQ1fbC3EvPt19nZBTYF6kakZH9,61928999717120
FU8F2V8yCFhseHDc1CJ5Sj1e5AbGNh3MnSe4REYX7a3P,52358538255033
4JTfCRjd6SzZdoKqdvStHvaKHBYCe9iENAnG4iDTrGW2,69188190711566
21kDnqA1p9dbiuKwvofPdQ7fBKwESnXhCS19wx6r7QPc,69938973834607
PR3GtaLUjL8rSGcAQtV9NYGTWhpys5kYRDUSCMF5N4j,47658056767109
2AD1T694BufPKbMz9hiSkv7vmkcc9kAm2x8G6iLmnH1o,48504476995765
7wohoM4oWam7mRKEYCxU3xKoFf6Q7ft1wHqkfFrmaz7K,659300927633951
FvTY9S6vutvfyP1eJG7RLiR1er6nk6cNTSP8q9WRpvWA,67424279557947
9ixkRQFUmQfDfJ9sBzJMs8QeBpqz4AeR94n623eaYK2S,69759079009574
3BYMWL8FCgDJ1XUaLcLjiMfEuJUBvPYEAJiVodEk73MG,50476920714409
6mXzy8eK1eCQ4HP1ZnQcDzscTLDaQ3PYi7U8NuYTxu21,69211227953102
Bx7SNaHfyeLZDeja9HPsn61XYjeForHtrTxLCb6cu62o,181893532209210
6czw7KuNrgKtZAfrMudAHKpSbfaxX96NwYbfFAdSeymp,50262367285878
4pc3MP7VM6J7HF7B4TF3NRhP6ayExjcitiAb8wB63Jvi,50435601056711
BUi1rxPpqmEYHjreVjDL875RTvDyFzzKYquzv41iPEJx,18737026075844
Dcsj8i8NJv6UDmhXvnuxEiPZ5VqzYEARmxFxUwuz4kNG,69760726074787
2mneBAQPeaABi9WBw7NPHBS3iE61xCA47kjL9z7jceyj,1502286780734
5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ,106798823499046
8gotCbNk8pwrhgVCvgz7tEgoGSW4NZhyUub6GX1jtbhN,70161886921466
FidrVxdx4bXj4Myse6dtcmeGXDT1iuwG5YCdSV7jkwcp,15876351901542
63QXUwJXQtWgBL1p4Z9X9vebeZbkf67CWgF7gwBWaeci,50262095281197
FXbp9n4ycTWYvi2oBnZhFCgxMU6AQPigrNeFrK1V683A,16457130901966
CUPryNhYfF8ChYyz3tahM84ppX5WSpvRxWqP7PEHMX36,47401572786062
FB2Wa9wJgT8WnZqbUAdPVvoqSwzofboZepRWWoH4UAgv,69206384783885
8augxYLUge2iWmitQMwbcBL5VQEpsM6aJdRofhwpnzyw,69175632020799
5GattKwm5oBpDJGgdL7ZZfCMthoETwrZFmQMDK5eq86a,48545123266770
C64HQzVeuUakYPTFAbKsrhmzSiQYJDKtE8B3A1bDGrqG,69279477719493
9ppJrpsbbuGNjiMhhD52Ueco4KXUzVfrtNQ6tAcDab4f,95385920687740
8quzaRSxgKQr5HaxcLHXk4JqqMhb2J4PGokqjzy1MFDj,52127534844030
FxE69xVkPAUYh3Y2QCHJVWwVB8x1F3wbHnfKGoUvXn81,70448422921449
cami5ixFFZD3jLdX8Ef5tu8o21reSGoE3GpGRrQyP4z,70236510586612
mint13XHZSSxtgHuTSM9qPDEJSbWktpmpM4CZxeLB8f,407918368209677
FPDzex8iJBMg9APpimUuhNcfaQJnUFWxSSJmdbiyCtZw,69186641199249
ACqmpSnHKkwPaPx7p3MEHh5WFQeRSHyxBUTygtKsn7bw,69186111746180
FUyx2W6wDt7u363QgQRWQYuytE5uJWZLGJpuVh3RDiCa,69902040949876
HyLodhFy78ocPJKdfHrPvACb9TwBC6QFSXEmd2HKiRVX,3001209
H47hFQDB8gvDBTwhNAKMALsDQtP87ZBYMC7VwSrc1XDo,50435772130842
85VMKWwYmCdZ9mCbcRNeUMeCmNSSwaKFgcwBWkwJTBWT,47659218390637
2GwaeV7SiuJMyUxaRLMcSRHo6ZEf8oVXvDmCYDQJ4Goz,69424790655674
DRCEj2QaVTig7koAEFQLEThzPkE2v6KMQuTaFtc4khGH,65060262258644
HLHyUr1jUhoPQ4b7oSGu9qQ1apru8MzBtKMTCqaF5vZg,5781229960
Eg2tGoGBkpkk5sSMEzfLQd5V9fvbwpLsBDPGvSVhUwx5,68740094410708
CMPSSdrTnRQBiBGTyFpdCc3VMNuLWYWaSkE8Zh5z6gbd,810035351933661
EvCJXxhHKqpXZDfwCA3HmkgxU1apn8kipuivm5ZinGRM,47024740813408
2249hvjCFuZuo9re9fjhmkg1zQxdwveHu8fst9gHLptB,61611227086608
8rBk51oEherZB5ngEd5NDp22C1gXrwJwcHryHWyXPmhR,67683413946563
DDnAqxJVFo2GVTujibHt5cjevHMSE9bo8HJaydHoshdp,2238400531088787
CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,6777799575448762
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,27752116166367
FdRZaVGSJ8QBdnhyX8ZGfRUEs4tBHUKYEHADL4Vo3JWc,69463769460900
G3gDtuC1b5iKaoxCnVZpPuGNyVdFher1QRvD6Tfe6jRQ,503097991540600
8ieRcKcm4DiKvUcMMabGMc4ciuzHhcWR5VerFMywuuBL,69792533781045
BJevND8rrW5f9AHSysSGTtDWKcARxSpzTyDAvCm26Qms,72812915241486
5ZwufMjECbyqtafDZR7wiB1GTWmAKR3EWqf5TeUpADnx,542656936161902
3Ng7kTM5vzE3tYa97ENNjWkTj58bf1jsGbuY5AGGXhd5,45755319238774
Ey3DkEVbfBxfWmkTsG7Hqj7jshYf5Zx9H8462Zjjkykf,137347534948664
DnZ6NbBTxZGTqoftsht4L7ZcAM1yMLXu4Tky6Qvp4MeR,69811785523124
CZqQqmFZYoyWX1NiDNpbLFQUUiH2gmUweFtRV1vVifc8,68947536952053
7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL,2255793540263469
EyhATWGrsfmfRZtUpCDiyW8vH7CfkT5gy15RtvNPmqby,69171304035752
HtS4FNNrMZPctzDisoL6SpcBnMmELLwtmrZ4z261Fhvo,43044892454092
7WGFTG2QDJg36NR7P2uvwfbpMQZHvkmm7bteARa6Ccgw,30089975271495
HbidP4hpQdwhkzrxder3x3VNPt6DQnE25gFG46napD2p,2467808763074420
D1KH1UwfTLaBW3NubpvNv4ze9S7SKW6jd5TLdrwZgLP1,69235669225505
3D31JtXceje3h2QQynhDnZ1b54oY38rMoJBnFtGdBz59,69151512243137
5MDRywsBxqMPYSddrU12kZfiayPzntHMQyZWNXSpYexL,64607931500224
3VTfoTvhc1ZwAd9Md68mC3qXURXNAdMFGEb3ecLukpfH,22627042667657
5Ub62TBgcTqYzD6jCQv97kAbBPGASHLJTkpDP4GeHgTR,47638195786387
ikoxx5qMLqrxekFPi3mSkqufJbgtNce4bJyRisAHaNM,67846318054659
7U3WxfMKFzoEetvJUAyea139aGnv2kkrTS8s6SovXuix,69804011005240
Fx8ATrRvjMnmUCjjDaUFcyjhbLVPzZJicj32bDcraqBz,69178371778771
GUFNuRw9JEAQwrJR71mRa2LbMRyrUfziYUzqY3KQwAXv,69723820921926
3CXni5FXcQzVMkWFd1FHBWpGHtYTeRuXRvmDrU7zpwxN,3004006
8YZpv8JDZmqWa33NpBcDSUbUzC7qHXnHPSsYnrxzj9Y6,52045220377634
D4NAMzyruddCwjxwPfmKf1R2MNhviszUJAb568koCZ4H,69872358239130
7hnfZ7rGtfCbFdc2rbx7UFph2gtXDq9PrjnctZeXfZiA,69187825740139
FyQYFGPXcjGsKW4eeEwHKPcg7oo3XNn2JKRhtSTuNC9J,69189404989812
AUa3iN7h4c3oSrtP5pmbRcXJv8QSo4HGHPqXT4WnHDnp,63248769463832
3zfHbuMc8ijTQEK9LT2WhgLgmwhWwWrNEqvY2TqYiic5,50108481405624
BqcJu5Vv724bpfLdAhaPEebtrQ3yGZh3bgZvnYySWNGp,69209900072246
LqxY2J6ddyWMu1X3cq83fR8b6nNKxNncYDahrNVu4UM,70311180441098
3stc1ucaZJ4Zokc7gkA9DnrsJkaJE1tQGQx4nxfD3FvD,69214082810609
6AMQnAMmjQ3RNa4eCa8af8yhPU82pRnwhtr8c7kTsUGs,69910422617251
9brFPScLztg2SuzvtpzAwcPjZgTogeBTAQzXDM8dbehG,67978872589365
3RhXeDMrtvvW4ekKoYCnuRYa3Qe1eAYzhLjaSREJ6fKE,50270981729860
CqY9t377f7eEkWMfEwBRjGvQUQXVDrwvK39UEeXNUUm,74036744238895
2iXZmNQmmgE5ZeTQ1GMhhYGDqDr2BiqdEu3DbGJDo8MA,69183402898578
91xg7QJscp2tTkR9iPiYfoZH5AYvwj2ebaA5g77MFURc,69875005580813
AnHf9aW9veMXzsrcKrHebBD97F1Mo98G5PkVFovUgZDC,47532877840135
7yUBtfjFbxF669rf5p5fFFpNv6TbX9Z7UJkaUs2UxiPj,69163988389992
Bqg1G3BGUcJcLSt7PR56k64yxogJVa9utyZMdh7ouhV7,69173031323609
ATiuGpmy9Yny8ebiWdGBjDLMMzEzN7Nab4qn5Rj3ysdf,70002577239980
CEFApT5csquAiSTftP7k3zKczpk272BqgdboNjPbU465,18720987728577
B8m79Xf3kp19suGMJkfXZDDHCmMP5vWHuYAdirtswEzD,82109464566638
B6zLgsToH2nkxnkoAUsp86VhrCZGHf8shUBf9tdWtq4A,69171611540053
Acg3iaT4gddH2AVYzxb96JDh4oqcCc8EVimV863Z71bN,69040712516115
4e6YL4HiJU6cSz5xRGkWV9Nzic2MC6Qp75TTU3ohWnV7,54659394537497
ExnG6VdMubFJfrB7qereo3YxUMyeZvTuZUVKfv7R1YZD,108800299676287
DL6URBwusvYUFwEYZK4VEaoaynWSduUA9e4N7WDuZawf,69767549284774
2aCKnwGcb1UEhmNNcZL33Vqn1XB5S6QJLPiTwK4d5TVx,69745318408823
6XjxbDk9epumcbnsq35NVGytzb5b9aHPodWpNnfUKaC5,50452933289036
Ca5e3b2AmrL72V437MEZMYTLnNUEXTr2P1TZcGQgJPyP,69170880877669
7LuMjj1j7KjGXBi3TwnNGnXnENK5rjMuLxpcRPVqjsp1,69151929124741
A4fxKaaNPBCaMwqKyhHxoWKJ5ybgvmmwTQmNmGtt2aoC,69353262024647
FJKQDFkhQoyvh1GLtuofqqFiiamg6dCL3hhCabBFHjry,69139155029702
ungM4fafkQg1e13MAzwzuvCxtTTiTZ4Xcq7KqnJRyVJ,30033965117976
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,227743233002308
21ifz3VR6GKff7fQ6eMR18SZiYLUxxpp4tEHX5dJLMtF,69148097950266
HNKQXfeC5cA55g8MpXXXtYRpffgXcH3HmQCZUnTFSBSY,16719614223490
H1kpaJGFCrPV8WWmSvGam8KRkvY12w52SmbHRbUPCtBg,50432251221816
BSAbJvufXT77BFhqUGJY5xFjw23NNoHyNF3YRgymnvhL,47054263213027
E9hD3ikumJx1GVswDjnpCt6Uu4WG5mz1PDWCqdE5uhmo,72550092746432
EBoyo2DA2wQtnfGgVcGUCi48MguJFBNEdMt6V9dSns9r,51117133106420
9gFxqsXbFyrKXUkqpAatonn47uYZ7sEZSnMxhzQoXrUJ,74420280600522
J5AsxaHfWn6KpEcPRT9EZ9szvEMBQeHRe947UeaMPG3z,69194132697766
ApSXDH1V7X3wTg6hMiauHn7BuHpxry6XEFaXkc9gwMwF,3001213
4nPK76BVEj5Mzy6fctkuZrKieNUpxu6mfWVjNy7fBt9X,69162484549230
G35uLP74uj4eCSfMs17ePKtK1ThuH8JKebAP1T2y6CYw,53069484778062
3S4r9TnSYzggnFWeny28vkgZSA4FUF5ducvBxQsKugvj,69148293696247
4DBSKsjbs66piUiQ6dUjw6cdVzAGc4FgeWSZ5UVPY5kr,69187699254701
HsGWhcLqVsue45i4vMxku3YEVGF5cYxUSTaa6gwieSGN,85398421662878
FPwKd8WmeugZLZySCcr5RmqdVnQvJ5zRQRCy6tnkdLQF,59810050959295
4kpGkEypMTgqSDh5GEQa2YZdiHsnPse2L2G7fPQS2Fvg,69178704884169
2B5wMmBQkMHu9V5JbUyJuf2mJJUU286qKPsZzvQQjTNQ,69154757007877
79Bz15ExLV2G39xZBcLGT8uDDct1eXTo1EmL5WWbs6cd,15128269863986
Ar41pHwRLQfpSJLvQRrVnEfeRKxFPEuEZHioRkhQybh4,68014508028940
3RbsAuNknCTXuLyqmasnvYRpQg3MfWZ5N7WTi7ZGqdms,108649093608713
7zeYXgE7bLoh3yS42FiDEBfpifjqmVGZKvLUqXsVAEj8,69196830301115
GGoxyMorMrC8XNAGCs2XWfUcdoPKyJjZXF5MUC9MFaUF,69185662365684
4PRFPF7f9ERz9azkDFSFfgpye6yixPENCka994j8mQbj,69453292286037
DgwzRqBMbhjrXszuUQ177HTaGmzz6Aq3oUm4CD6bGai2,45666976933189
9xv666a72r26Za91AMVU1qYEuUnwqYe7H8fpEqRw83E7,47731209201257
CyyXgFh1cQsrrqUvwDTWFXKFMnSe2H7H4VgX6uEkfBL8,65771418490317
DQ62jd3bBydCKgHNCNBudS3muJEbArKoJd14W38S2NHE,69225250004721
FugJZepeGfh1Ruunhep19JC4F3Hr2FL3oKUMezoK8ajp,1240325438002659
DXsfUZQe25CgChBBq7NdFqGfZsu5VC5YWW6Rz4sA49Gi,75340772847291
ChnGn1wWUrV1FiJfxdF8hr3kyRtaUaSEEwVnHkKPQWNi,69177102092380
MaAXNPA5j7hUSRGQPQ2XNLsK1FNi26RUba4K8XgS7n6,14980565835390
C4bgengueVA9cRcprjutgu9XgvgoaaFnCqvpZaPy27xx,70115107262178
94nRfNEua2iKpbjxzozNczrGK94Z7zfq2AcG3T73HPEd,69400120166620
FzQZdKnavkXGr3XJAai8rYJLhd5EB8SaG8ocAYEsdbRp,70078691262488
8EfshGWzfgEoZJenh1nSAhKWQgdC5avRdFC3qDZtFPEo,4297076635019
2451rWKvbzXmBMsSD7brwHL1VWQRLxjtXDGf8TF8tkgm,69148581006235
DJHsoHQvqYjb8G2Ni6XSbBSHxmycMAsZksRDytQ2bntK,129891006365168
GXdrhTwKXsoeMdUrrUpW5CaB9hgy5Eb9zZAzwHZCGywL,69296062278376
5Xw375deW9dr7U4Zas3MC1rLAT32Dazv3K12EbnWkf8f,634443996151360
9SjGU3tzdEXfLaVsLpnTwP3inBNhAPMq4XKupUf9Ms5E,69157654348257
2FtwoBFTBFt4FKpeQAh1otggKPhPHh1Aka2dQ7LvyKyD,64347044195599
4gCYqwEeGe9sBsEsTvNi5h9vQtZhtj17L9TcK7d1uQhD,69150605046636
6aCna9ZopJJUuTijkuKLmd57tnMco8KQBH7J8ydCjT2r,74543282644989
FDdAeAmEbjffZj4jg1HJSLV7xKdmzDWUtAVGJFsB32Mo,16743258644359
6Hmkv1M2jeex47MaAy6Qg8Xc6igX4oRMoQm8zSKiPR7c,69933890524977
HypKQcad9VesDa3d2HvV6nF54dXWGf3JDJ6maBcCdsfK,69366654065373
4UwqrkGpterTBEvREHWNcM2vvHvpqYvViPLVZo8673Xi,69188854073222
BhPyh5XduBnLh3MuK2EFMiXNCyRECaXWHgyXoWVbzw7q,50461192768769
HpS36kTamjkCZTcUhgHbgqx3GRzZnuqFTK2fjeVxoSab,69762395847387
H5GfwvLwPgnZNWhNr5h6Zd7wJxQTiWRjyvhotUcyMfNM,62085691277077
2YDc1ECRAKf8vNo6vGjpL4tp5LD3rZtJXgH64nXPfiua,53007803235268
2PhZQmjD6tskjVWKbLRUoVw5CpdBZ8jECCVhRCSQeM3s,74063054870961
9eo8zbCzPB98r8oJ2rTmXDjVqSUXUY1mCbv8qGHHwHDy,69924998809278
GXzK9tqZtiAtx9BamYJpkkSHveQJUBGuQHVd5FKmVwwW,53725387425063
DjrYZ1dwyhSN5u2A346piLvCVQwbpJ7iui7YCDDCftPi,69163705835005
FPgkPgT5agEv7JY7czn1t5bKKewAkcBiPn1xQyiCcurc,52269932981386
4EhF9QL4igv8YWGULJH3qZGDbai1ERQ7mBbyzWDF3YWn,68195339762523
AfZTWYoFQbzqCMmUBTD7XwxFvjob1FVyCvkaXRryxtKc,15207843583993
2beSsAmYWPaNJ6GShkAECv617wmGfeH4sSuRFBYYX662,69837718428674
EtfaPcTB9xt4QD4ixdmffU7SLYraKXnDM6YMxpgoaz1o,69728982926653
HG3siAZ8sSHbejLNGTrCUN3MRHu3Ngn52Tud9wwAbLi5,72411366719396
EPKboKteb81q7wRL98aS8zf3uqWNsX6aUhzH9fi9GyJx,42850305174360
6aiX7kVpUovCpbrLsMzG92qHcyhBrFcviDWHn2VzYYGB,66724419845252
2kX1VME9AYwFsKPc7NU1xAZu9HKxWUHRMbhcyXLJiV1a,68476983506617
7y1Qho99ZihZ4b4PLbNkXDZxqXcuMT3EGQbXNfXeE2WC,66776212375778
J9GZMuGa6LMDW6wMRerpkv2myqPnjNGSaRB5Z3KsNi3f,70371976304176
HpbXQ54cgMSptytJA3JgpbT3Jr6dHEAENbJwRMY7oZJc,47080676679821
GmCxjmjKZoaKN1DKunbYq8RCYib94Nm3sHyncFfofaF5,846177758094722
8C2FxL5eu2SGv8tajRm6GLaYx8uLn6bLbH3q5gxgZFmJ,66764246604558
4co78iUYRjHuDCLdicVirGau112wPM1Hw5XXQJw37pTB,50262408196509
3juQP3ieztQKpa5DxZqKBQMAjTTpnW5hZpgdU4Zivhvk,50262371521082
swiftqGF7RFXSgFvTjBE4D7GUd5rUXC2MoJLKYwPjsh,52167310643980
F5NHy2fuNfESepcuefCQ8peba38c5Z7fsZb6dQZHHWi7,69876886537752
Hn2cNbX4xGpXitXCuLgjWbkeuEwfCcn97pLighd6V5wa,68225959178336
CVRr5oHCAAooVbYze7CvXtRp4FUtkMCSqBZU7MVu8v8e,126132458202510
DbHyAsELREGyAGbhww7PErY83yXTwNHUDR7KKWHF7PoS,70094955950517
68Sz1tczMSsEEuwJijC3gnNkjwfxQNQnuQvBvAZazG3y,52161583343475
HdQAXPohgYHD8H2GYKfrQj2ZYSsh5VFmoKxLJzySFeCD,48867058165654
9pBHfuE19q7PRbupJf8CZAMwv6RHjasdyMN9U9du7Nx2,168439893758085
6pEtDovpyd1zUMYPuNhMCPU37sUTEAtzzgoVVAh1G1JL,55125252729953
G47ust3Q72k9ZAXGnAEU8rtWbtnrtB8VYEmGRj6VUhPJ,69186845404826
7Z8h6kgJyVLdNaikt3xGoVkyNWkH54MuNT3USD2K396u,66031663645277
C14XFQi3yDThhyH47Ubf5AzBL7UoYXxg2tsRQGNTnYNi,34331170601765
BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,2502391135823513
9UsSQ9m5QemVf9NFmKncDDXGFGzUXMiFay9Fv7rUmjtV,62187006213880
UPSCQNqdbiaqrQou9X9y8mr43ZHzvoNpKC26Mo7GubF,7517133864214635
4FdHhNNGYnSfH6NgghRxYonbs5ugS7FWuvyCmFe4Z99p,69199541715797
By3w6sE4eWncs2s1SW8hoHL8eSFZdD4S9sMSVPwrf9Wn,69156945208548
9pVC3CGV8HNMrwPxDGjMHBdu2qCHz6nnWizaJYezWAUq,16767598132114
7GkMBmtrTZz8QbjSe1sXvAUtz7Pp42SQxfT5ymmJD4We,273647482285175
qZMH9GWnnBkx7aM1h98iKSv2Lz5N78nwNSocAxDQrbP,168862575183078
7EVH2k5Xa3dbo2TD3u12bZx46W6uXp3cbbery25CQEWt,69159362672624
scs1AH1aqgAPRUZTAGUGq7vH74i2Mkzfh83Yk4Fo6cp,39905999717120
Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,2499999938665440
F1SoQ1BEfe3vTYu5bis3eif5ATra1YNcj3fx22EcJ2wL,41586518645214
Cpdx8bAwWbF8T6e8Zfs1jiFHyTcqi2tuYogG1rXMUV9z,22536879246986
7eexgwFKGqyTwf27YjNemrz5bRjR5RE6mLC3gnZZbM2x,69205036571364
C4vi5tE3tTpBLMheM55t7NRinp9fvMywqaiQhr5YUSy8,13310928578262
9MySck9qTMMPMUwFnh1rAYk6eStsBkUbKSBTnAeKmJXu,941642528971903
CgX2X6x4kDpxbmAdAPPFFCs7X26b9V8i7hpeYTRHq2hS,66813446500537
DSRVdh9PQaqAcFtMCbJhyD4yMD5H2EeHNzdbqWctRY4E,70239912558172
79MeHzaMahBpgCZXHSzu7ukAd7YD59ZLn6VJ3Mb7Vur,70094281327332
A2ebRyFqKWC414hsBdUwaWiC8YKY43xzUbUf3cYhfYNk,69284853299050
AWHfhBSMN7rX7NEDrKNfjnUyR7W1xpfistTy6w9GqT6U,77975794214323
6gL3uHvuUjaPp9mTBf2VZ4tpKiYhbWyPrAPboGByzEHd,69604299093140
N2mA2dBnS4bcbj9akUTYmCLk9uJjHW5g8nWW8qNf1cu,116300499373126
9MDJVunFVt6QEYV7AS84jjEGWh3PXxkuqrtchPcVPN9f,53408011007448
EbuSoLTjhTFZbujGCvhtFgvaMbXjAVQPL3bUpGD62D4M,63464680399569
87fX6AAJywaQfgMpD9Gkwxpt1e129kKZxBdRG1SQA43m,4595920809723
2dR71LgjkefxKSYmPGrbHVb6rzYgkVii34rbYKJuDcn2,69166926001641
EUcJwf7jXskRE6NZBtFPVH2EedNvNYko8LL2WT62XctB,200059900597032
6RA8kSNtnCDDrNQwnJMHfcsy5DK14ew4tVDF54rRsPMY,69162242970434
Gytbf5DMQMVaYCXdu4rv2UztiScdhMq8ZHQq3BC8kWQB,1000000
FzPoMxzQJRH87NVy1YJF8BqjrygzLLHz8MYjEZPhQHnL,1005649240728559
DbnMbtAJJeGePLgg1Xy2Bq71amFtLbbVCMdxEywdcSev,44967647426229
7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5,70088526773578
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,72481698775345
94HgFvsD8zm7UXJ5KJxN4zW5nsdhZWY2LFREjfaFEHwR,110640099197803
GZNnph4EvmyjjL5uzF9xNNTHyV46RzbkW4w4HYU8BQCW,309329261540571
Gz9jZqtXh4rkt9vz3U3J7G1Pg7FdZvtMwwH8inPBnZPS,69785687487976
Fx67BgATzUCXtHKX9qDaGGKrANLWhLixjMuRT4dT3JKh,111047142101
GUvRSvhhQRA1PhTpMaqW5hELHcPP9QP4W45tHFEbtqRi,71269024145160
9Xm2WtKW1tEpY5wxKZD9XbAmojHGGtjiGeM3LotYT1Z9,62578955021905
2mMGsb5uy1Q4Dvezr8HK2E8SJoChcb2X7b61tJPaVHHd,356834054508017
9mfDCev5UYzN15XS2AyRPXbcrDJ3HL1jkXj3mdP96Kam,122467824547296
2mbzUYjdX38DNZpX2JTbRDXPgcd4Fssu6hJMRuzs3EVQ,68026127407876
3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,2678345530972120
J1LKnn6uehtxbDTRdUNn7zr9mSQ8W4Gc1GkKGD9X1pSG,69173813336146
2nDgb2py4cjHy8dxWGPUUR5641SSHCBEjnGGcuyqCKCh,1537509678966947
4LSfKc2sPZEvb94JeKvySeThmRR8ySBWwRuMz6Pvj4Zf,47471975638901
BMrGvcfEvBb9mWGoNzt83UU5u9qQafBwbzteYAVBn4ip,42902821508893
8kKWqYja9tNyFRW3PvkMj2A9ERvmBwvWvf8fJqgTD4YE,69153855580659
2tKR4mX7LzhjfdNsR6HfBaDDh2RM3wdpUrJqUU42aJTc,69768684743127
4vnAeQfvoPomQ3KuCXvFb9nk5jbWNRzjpJq1Pmo3rHUb,70097790744260
FT19eGcaaMeQQM6u32nhfAoZwf2G6NjcSwUi75JsRyTj,22047866787676
8bbAG9kt9YEfnzpSEo3LyC3QoK469QfE7Cid11N7kNtu,66086712492551
DChRyhfTosLADCyHj1JU69geyrWm4ov2SYyNkqMN9qgp,67987612185827
6Zku2EhC1emz372WZi6167JxCYctAoWdKeaaSJqCrtvy,3358013943040
N55CrumveNQrXFn9oL4xkFDB9K8q5PxwrYaAomrxemz,78869560134202
BWungpcnz1j9CFuxk1oXtLZ42WgnRpGmYxS9ZVaoQ3hJ,15446346596206
6hB7ht6pw6hEpKFBfDWXhR3LUxUZXiBDauYUdR4s11bB,18457285678846
3pVRLfDxJTP2633v7Zq8RCYwMjwCrUWsYd7Q5HZDfVS4,52754102410225
HnSbHpiEBVeA7DKq9rouRhaLNQYGso8TkHmgUe7GbRzD,65005966831528
2XQgZciomz7MoPNUz5YsrPkPsGg43JHaY5EDgQi1S68E,99068596843176
596zNK9GSZBRw2zWyW9kuJ1sQb3k2VQ4HEW4dYgWNBKU,16743402447201
N2ARmakUWwDStHXxiBxj7V3eMA76vZ5eUWDcsb4CXdx,69163798403983
ECd2JogmL8Qr4hox1zUNEn8aHFchE1tAh3JXM4UQBzzo,79561681081084
2JntfHKiR7vrHbpTLTQhn2je1FsgstaxDhKHWLUFjkPS,69156730895004
DE1bawNcRJB9rVm3buyMVfr8mBEoyyu73NBovf2oXJsJ,2306151360
DBKSEwzFx3i64censdCm7v95Ujp2sFfMtksBACkET2Kh,67936373800659
CK2qwGmjQ21GqsjCxpMqrqP1qRkMaZYKWwHX7JihEUb4,69153827484848
Amt7zuksiYxTe3JAHUZXW7JDwx2bEHtWoed7hPBxuaie,69182123275275
7oK1mEsVkMXgQUgW6uzA43Fo2jKLi89hV5fBC2BoxeaE,19023743368235
8L3WWER4zp7AvyLZF4NuMR5bpfQ2MZzFQ4g8nekRgdFn,69737742188588
8W5yW3AH4GzyJgobuRiSLsz3sU9m1XNumm6rAdxE9qBB,69139554806564
EDzSBtJ7QPKzJGw1LaPcJL2pJLcHpimBLGg2dHB9VQKA,50270180814976
3hsuKJMFf8WrLfihsJPeLX3FdJF2nQu3iJr45pQux8Jy,69602551734873
HRW45bBc7Cq2awvhpu5ESD4zkkB1j9dJ9aFabLLxs4jC,69189533112441
CGoT67sSerk9ckwin6yY4mna3ymLxxKNqdYeQZ9xNdkD,78219964749907
2EiEMRvsBS43gbDCi5yb9GfRBghae41UFAbBt2iSvNYB,69209694135697
J1w9jrniqbA5Qnaf15eHV4t4TUNjKTJpAZ7FyJaPAP5Y,69274494117114
138KHwTqKNWGLoo8fK5i8UxYtwoC5tC8o7M9rY1CDEjT,69735084690413
DbHd8S8stTKBU1Bqq9q6adcioPKXzk2knGoDUB7FcEyS,69126150491843
DYQVkoi9aW1MZMRyA2A17QLUDw8gGzkexuytKSpwUcu6,69218951417692
